LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
7NB9P6ECZ8,32.0,119761,175065,612,30,2,9.58,60,0.4,Bachelor's,Part-time,Single,No,Yes,Education,Yes,0
CIYZ2KS2EC,38.0,42294,136410,733,112,4,3.22,48,0.28,Master's,Full-time,Married,No,No,Auto,No,0
FLV571IKMW,63.0,35567,153420,351,57,4,19.3,60,0.33,Master's,Unemployed,Divorced,No,Yes,Education,Yes,0
IAFRB3WIWW,45.0,137499,82717,571,13,4,13.05,24,0.1,Master's,Self-employed,Single,Yes,No,Other,Yes,0
6BX0RSU83G,54.0,134009,149878,488,17,3,5.94,12,0.12,Master's,Full-time,Married,No,Yes,Education,Yes,0
V6W2MW0CC4,41.0,97134,72535,423,105,3,24.23,60,0.3,PhD,Full-time,Married,No,No,Other,Yes,0
QYRCCJ11G4,65.0,109886,185824,831,81,3,21.55,60,0.62,PhD,Self-employed,Single,Yes,No,Business,No,0
XTN7EZZ90Y,56.0,41560,62814,479,5,2,24.89,12,0.24,Bachelor's,Self-employed,Single,No,No,Auto,Yes,0
3T99YG92MP,45.0,102795,19093,444,107,1,7.82,12,0.3,Master's,Part-time,Divorced,No,No,Auto,Yes,0
3SL91936T6,64.0,91141,135120,300,27,3,23.99,12,0.47,Bachelor's,Self-employed,Divorced,Yes,No,Other,Yes,0
4I4QG9ZUXM,39.0,87589,191040,688,111,3,20.21,12,0.43,Master's,Unemployed,Married,No,Yes,Home,No,0
LCQX7NTJXQ,53.0,149821,202709,568,94,4,3.72,48,0.42,Master's,Unemployed,Married,No,No,Auto,No,0
58MYIVQ4LA,58.0,148408,196692,633,31,2,3.17,24,0.23,PhD,Part-time,Divorced,No,No,Other,Yes,0
3342VS3QTT,60.0,80302,178564,597,109,3,21.56,12,0.79,PhD,Unemployed,Married,Yes,No,Other,Yes,0
TT8QXQ830G,58.0,54375,29704,528,25,4,24.01,24,0.18,PhD,Full-time,Married,Yes,No,Auto,No,0
ZKMNUV4A4F,55.0,47249,44172,653,87,1,16.89,60,0.26,Master's,Full-time,Married,No,No,Business,No,0
3OATX5SXXV,28.0,126548,166805,770,101,2,7.04,36,0.35,Master's,Part-time,Divorced,No,No,Education,No,0
PIBVXCUYEV,19.0,86713,24944,591,23,4,24.05,48,0.83,PhD,Full-time,Divorced,No,Yes,Auto,No,0
HAKO2TQS70,47.0,29796,235097,650,100,1,19.63,12,0.74,Bachelor's,Part-time,Married,Yes,No,Business,Yes,1
EF7DT5MNYO,29.0,140198,167815,700,117,1,15.61,36,0.3,Bachelor's,Unemployed,Married,Yes,No,Auto,Yes,0
AG9GNNPCV9,26.0,148767,164018,752,91,3,4.38,24,0.22,PhD,Self-employed,Single,No,No,Home,Yes,0
HTOB4E88AN,23.0,18770,84101,429,103,2,16.16,12,0.84,Bachelor's,Full-time,Married,Yes,No,Home,No,0
UUE4UUC7FD,53.0,135772,190382,559,63,4,9.11,24,0.77,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,0
5UP008AW6H,41.0,25348,91903,351,28,2,22.54,36,0.37,PhD,Self-employed,Married,No,Yes,Education,No,0
LZQW7YD0MD,29.0,119035,236641,366,55,2,16.34,24,0.62,PhD,Self-employed,Married,No,No,Other,No,0
5DC1I5RP2F,40.0,146185,156387,468,77,1,2.95,36,0.64,Bachelor's,Unemployed,Single,Yes,Yes,Education,No,0
10J1GJ7DB7,19.0,60078,160103,477,38,2,21.83,36,0.13,High School,Self-employed,Divorced,Yes,No,Other,Yes,1
TZAD321B5G,36.0,69618,193875,664,0,3,19.4,12,0.17,Bachelor's,Unemployed,Married,Yes,No,Home,Yes,0
1J6BSKJ7E4,59.0,142345,52261,803,79,2,5.58,36,0.66,Master's,Unemployed,Single,Yes,Yes,Education,No,0
XDHPNGEDQW,30.0,38645,205412,781,3,3,6.89,48,0.3,Master's,Part-time,Married,Yes,Yes,Business,No,0
NOPOD59H8B,24.0,77496,119798,680,65,2,21.12,36,0.3,Bachelor's,Unemployed,Married,Yes,No,Business,Yes,0
YUNYO6RPCH,51.0,85623,49684,820,89,3,18.59,48,0.7,High School,Full-time,Married,No,Yes,Other,Yes,0
BIW67PBD2P,63.0,101659,173358,801,47,4,4.49,36,0.11,High School,Unemployed,Married,Yes,No,Auto,No,0
XHH6P2H35J,49.0,65046,214319,499,11,2,19.37,12,0.64,High School,Part-time,Divorced,Yes,No,Business,Yes,0
FLZ3JVM69O,40.0,32795,36668,359,88,2,17.25,12,0.74,Bachelor's,Self-employed,Single,No,No,Auto,No,0
8I0CD9W43Q,69.0,108385,152822,404,67,1,6.35,12,0.64,Bachelor's,Part-time,Married,No,Yes,Other,No,0
7QDCBXLRHQ,40.0,39500,163110,849,2,4,2.83,12,0.15,Bachelor's,Unemployed,Divorced,Yes,No,Business,No,0
8SYD5QDPS9,52.0,68034,31637,322,12,1,14.18,24,0.17,Master's,Unemployed,Married,No,No,Education,Yes,0
QS99MCIIKR,65.0,141780,171864,832,59,2,4.8,12,0.64,High School,Self-employed,Single,Yes,Yes,Home,Yes,0
2ABO1HKKU3,31.0,49873,138735,807,12,3,14.34,60,0.46,Master's,Self-employed,Divorced,No,Yes,Education,Yes,1
Z8O1JHBOHK,38.0,129587,75709,490,98,4,9.3,60,0.33,PhD,Part-time,Divorced,Yes,No,Home,Yes,0
M5N0OEZTOX,28.0,15128,157307,449,47,4,19.94,12,0.25,High School,Unemployed,Single,Yes,Yes,Auto,Yes,1
5MGKXFJ685,51.0,39330,12119,716,54,4,3.07,12,0.49,Master's,Part-time,Married,No,Yes,Other,No,0
UWHS5HW40P,25.0,103809,211946,461,86,2,9.93,60,0.29,High School,Unemployed,Divorced,No,No,Business,No,0
CT5U1HNRIP,27.0,88675,104982,307,11,4,23.18,48,0.59,PhD,Unemployed,Married,Yes,No,Other,Yes,1
4T18H8X8HU,42.0,27019,43996,744,64,4,16.92,12,0.22,Master's,Full-time,Married,Yes,Yes,Home,No,0
Q1PKXCWA2H,54.0,46137,74849,599,119,3,23.54,12,0.27,Bachelor's,Unemployed,Married,Yes,No,Education,Yes,0
H8R00M89XY,69.0,41772,86882,336,32,4,24.15,36,0.84,Master's,Full-time,Divorced,No,No,Education,No,0
BJW7R6N6DC,44.0,31802,57267,447,61,1,15.8,48,0.84,Master's,Part-time,Married,Yes,Yes,Home,No,0
2Y7U2OLTV3,20.0,45551,96975,396,119,1,22.18,24,0.77,High School,Part-time,Married,Yes,No,Business,Yes,1
Z3I68G0U4Y,26.0,51179,118280,410,10,3,11.33,48,0.68,High School,Part-time,Divorced,Yes,Yes,Auto,Yes,0
H4W1H0ZPWD,65.0,124650,204320,663,64,2,20.1,12,0.67,High School,Part-time,Single,Yes,Yes,Auto,Yes,0
EBIQAE01B1,36.0,23278,68187,510,26,3,16.0,36,0.18,Bachelor's,Self-employed,Single,Yes,No,Home,No,0
2PH30EGACV,36.0,128707,219632,709,55,4,13.65,48,0.22,Master's,Self-employed,Single,Yes,Yes,Education,Yes,0
XZQX0O4DX7,27.0,60760,198528,591,61,3,11.81,36,0.15,PhD,Part-time,Married,No,Yes,Home,Yes,0
SEPQLE7DWI,37.0,76678,185938,446,36,1,11.19,60,0.38,Master's,Self-employed,Divorced,No,Yes,Education,No,0
N5AVOIO1N2,51.0,25726,101258,662,64,4,16.84,12,0.74,Bachelor's,Unemployed,Single,No,No,Education,No,0
15V9H7F1U9,40.0,145205,77536,585,39,4,21.24,12,0.81,High School,Unemployed,Single,No,No,Auto,No,0
PBHP3RT7Y5,45.0,54622,16519,713,72,1,20.61,12,0.61,PhD,Full-time,Married,No,Yes,Education,No,0
WAKX902EJS,52.0,15361,112790,391,73,4,17.9,12,0.59,Master's,Self-employed,Married,No,Yes,Business,Yes,0
TUS5SYIJ2H,46.0,69089,115562,751,80,2,15.81,60,0.17,Master's,Unemployed,Married,Yes,Yes,Auto,Yes,0
P2I493UR2D,39.0,89630,113943,538,69,1,3.18,12,0.54,Bachelor's,Unemployed,Married,Yes,No,Home,Yes,0
YTCL081DOB,59.0,102385,105555,302,57,1,7.32,12,0.87,High School,Full-time,Divorced,No,Yes,Education,No,0
4F77TZTP3O,29.0,32715,19136,839,102,4,19.35,12,0.61,PhD,Unemployed,Single,No,No,Auto,No,0
4G4FSIQRWX,58.0,112957,15305,367,94,2,6.52,36,0.51,PhD,Part-time,Married,No,No,Auto,Yes,0
DWKFHHKHR8,28.0,37773,20257,453,32,4,6.9,48,0.56,PhD,Full-time,Single,No,No,Business,Yes,0
C2T5TPHO4R,19.0,91124,111214,793,76,2,10.25,48,0.84,Bachelor's,Full-time,Married,Yes,Yes,Business,Yes,0
BQ730ZF7TX,43.0,130194,214025,824,85,2,6.76,48,0.35,PhD,Part-time,Married,Yes,No,Education,Yes,0
LALWGXZI71,56.0,66913,100357,464,76,2,16.2,24,0.16,Master's,Part-time,Married,No,No,Business,No,0
R00URT8OL0,23.0,28615,195483,799,107,4,22.32,60,0.63,High School,Unemployed,Divorced,No,Yes,Auto,No,1
IFXJS8YPUF,34.0,116163,83524,563,91,4,24.99,12,0.67,High School,Full-time,Married,Yes,Yes,Education,Yes,0
UG4RHIZH5Z,35.0,39387,22880,609,112,3,3.92,48,0.36,High School,Self-employed,Single,Yes,No,Auto,No,0
WDXZHVRPGB,67.0,24194,7825,802,41,2,23.11,12,0.73,High School,Part-time,Single,Yes,Yes,Auto,Yes,0
Y79MU541C1,55.0,115345,38105,701,48,4,2.99,24,0.74,PhD,Full-time,Married,Yes,Yes,Home,Yes,0
JO0P5XCO07,55.0,34472,105826,746,65,3,23.1,36,0.48,High School,Unemployed,Divorced,Yes,Yes,Education,No,0
BM1ITB13EJ,20.0,92536,79499,549,104,2,11.77,48,0.87,Bachelor's,Unemployed,Married,Yes,Yes,Business,No,0
C5PRG0EPL3,47.0,80283,202191,558,112,2,13.18,48,0.6,Master's,Unemployed,Divorced,No,Yes,Home,Yes,0
7HZH09PRMB,40.0,131298,59374,550,67,2,2.82,48,0.76,PhD,Self-employed,Single,Yes,No,Business,No,0
W7BRN76EOW,31.0,133502,154198,512,104,3,17.03,48,0.68,High School,Unemployed,Single,No,Yes,Auto,Yes,0
LGDA98NFY4,53.0,145841,160091,739,109,2,18.92,60,0.18,High School,Part-time,Divorced,Yes,Yes,Education,No,0
Z5OTKBTTO9,26.0,83380,131977,351,26,2,13.44,48,0.9,Bachelor's,Full-time,Married,No,Yes,Auto,No,1
VKX18U686Z,61.0,101910,135119,302,112,3,3.45,36,0.72,Master's,Self-employed,Divorced,Yes,No,Education,No,0
N189GHNJTX,55.0,147369,92988,706,23,2,4.83,48,0.43,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,No,0
ZO56N5945I,50.0,75165,132107,720,87,3,2.86,60,0.63,Master's,Self-employed,Divorced,Yes,No,Auto,Yes,0
H86L9NC8FK,29.0,86638,143124,577,35,2,8.35,24,0.28,Master's,Self-employed,Single,No,No,Auto,Yes,0
TQVQG3P5VR,54.0,108333,202353,405,103,1,7.66,48,0.15,Bachelor's,Part-time,Divorced,Yes,Yes,Home,Yes,0
P6M7Y1PEIP,67.0,98211,53542,798,25,3,3.33,48,0.76,Master's,Part-time,Single,Yes,Yes,Auto,No,0
DS1SMBQVBF,36.0,19204,137487,576,21,2,14.69,48,0.8,Bachelor's,Part-time,Single,No,No,Business,No,0
TJ8C1Y8IQQ,54.0,69177,246773,617,12,4,12.35,60,0.23,Master's,Unemployed,Married,Yes,Yes,Other,No,0
Q0LUBXAB8M,67.0,99014,91471,625,17,2,18.16,48,0.83,PhD,Part-time,Single,Yes,Yes,Home,No,0
V3GUYWWUC3,57.0,53997,107783,414,87,2,17.44,12,0.65,Master's,Part-time,Married,No,No,Business,Yes,0
IPESKJ4M1E,59.0,29668,234899,416,95,3,2.76,12,0.22,High School,Part-time,Single,Yes,No,Auto,Yes,0
0YQGWCCEWT,61.0,46166,30474,538,51,4,22.55,12,0.53,Bachelor's,Part-time,Single,No,Yes,Auto,Yes,0
RKC2955RWY,22.0,72427,144014,551,40,1,7.92,48,0.25,PhD,Unemployed,Divorced,Yes,Yes,Education,Yes,0
PQ066NCAFQ,37.0,134532,10324,828,10,3,24.94,12,0.41,Bachelor's,Unemployed,Married,Yes,No,Home,No,0
W6ZX5JE3LP,28.0,60276,213411,356,96,2,5.82,48,0.6,Master's,Self-employed,Divorced,No,No,Education,Yes,0
HX24PKFE2K,37.0,64760,214723,682,92,3,9.03,24,0.39,Bachelor's,Unemployed,Single,Yes,Yes,Auto,No,1
GAV3RBY21Q,35.0,25018,70977,433,96,3,17.61,36,0.49,High School,Full-time,Single,Yes,No,Education,No,0
EW7XGVPAMD,65.0,139638,103820,735,15,1,10.25,24,0.33,Master's,Unemployed,Single,Yes,No,Education,No,0
E0DYI55SA2,36.0,136670,246793,686,103,4,20.92,24,0.12,PhD,Self-employed,Single,No,Yes,Other,No,0
RUIL7KKW4W,43.0,31143,44628,756,109,1,12.98,36,0.58,High School,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
HM1ED1FR0H,58.0,74886,139287,315,90,4,12.33,12,0.61,Master's,Part-time,Single,No,Yes,Other,No,0
1GA1MXRID7,64.0,63837,208712,533,54,4,12.05,60,0.61,Master's,Full-time,Married,Yes,No,Business,Yes,0
E0WHJ3KU00,32.0,67021,139852,712,20,1,10.37,36,0.41,High School,Full-time,Married,Yes,No,Home,Yes,0
Q4VE2ZUPN0,67.0,26724,246029,816,115,4,23.11,36,0.89,PhD,Unemployed,Single,Yes,No,Auto,Yes,0
TDMW02UG3O,53.0,50962,135564,434,7,4,8.01,12,0.19,High School,Self-employed,Divorced,Yes,No,Other,Yes,0
GHX1H9VXKW,68.0,30039,175235,742,37,2,4.24,60,0.87,High School,Part-time,Single,Yes,No,Auto,Yes,0
W80GMFW3DR,68.0,111293,59015,616,41,3,15.94,36,0.58,Master's,Unemployed,Married,Yes,Yes,Auto,No,0
TY9DFQ9MBG,48.0,139982,240628,399,65,3,10.52,60,0.72,High School,Part-time,Married,Yes,Yes,Other,Yes,0
HHP7UQSQE1,56.0,93597,231352,335,41,3,14.93,12,0.69,Master's,Full-time,Married,No,Yes,Home,No,0
CFKBGIM3MQ,63.0,24356,221825,590,99,3,15.4,24,0.53,PhD,Self-employed,Single,No,Yes,Home,Yes,0
1EXJ46NC2P,57.0,88097,190139,816,102,4,22.83,24,0.11,Bachelor's,Unemployed,Single,No,No,Business,No,0
5EFWOP2D1H,67.0,100627,244329,690,76,4,13.51,24,0.45,High School,Unemployed,Single,No,Yes,Education,Yes,0
VT031GXCV4,18.0,68138,245856,785,56,3,8.76,24,0.44,Master's,Unemployed,Married,Yes,Yes,Auto,Yes,0
FBNVRTD7SJ,47.0,64221,50175,468,86,4,4.73,36,0.89,Master's,Self-employed,Divorced,Yes,No,Auto,No,0
1NUH8XD15H,35.0,107407,123686,778,63,3,3.78,12,0.32,Master's,Unemployed,Divorced,No,Yes,Home,No,0
Q5JO938YUK,39.0,76352,169692,332,57,4,14.07,24,0.54,High School,Self-employed,Single,No,No,Other,No,0
281W67WBIK,39.0,87521,30588,655,11,4,7.36,24,0.58,PhD,Full-time,Married,Yes,Yes,Business,Yes,0
UABJ7OT77P,34.0,56588,112219,359,34,3,15.53,12,0.63,High School,Self-employed,Single,Yes,Yes,Auto,No,0
VUP6S98YAX,42.0,52382,100967,614,23,1,9.72,48,0.22,High School,Unemployed,Divorced,No,Yes,Auto,No,0
O1FFF8EK45,65.0,122058,162345,567,54,4,15.85,60,0.44,Bachelor's,Self-employed,Single,No,Yes,Auto,Yes,0
YSEB43HUNB,48.0,33566,213240,748,65,3,9.34,48,0.29,PhD,Unemployed,Married,Yes,No,Home,Yes,0
XL9G1L6XEO,67.0,46365,109392,662,98,1,19.41,24,0.32,Bachelor's,Part-time,Single,Yes,Yes,Education,No,0
21F108R0K5,57.0,136366,90069,705,61,3,22.17,36,0.47,Master's,Part-time,Divorced,Yes,No,Business,No,0
AUQSC9MMMV,21.0,130319,86836,440,34,2,16.65,48,0.82,Master's,Unemployed,Divorced,No,Yes,Auto,Yes,1
LOOMNKOK57,59.0,40346,214504,520,62,4,24.79,24,0.25,Bachelor's,Full-time,Divorced,No,No,Business,No,0
BSM48L50SW,68.0,39176,226054,677,107,1,16.37,36,0.83,Master's,Self-employed,Married,Yes,Yes,Other,Yes,0
5ZLBM28SFT,18.0,62086,224173,675,45,2,22.81,48,0.65,Bachelor's,Full-time,Married,Yes,No,Auto,Yes,0
Y7FEJC9RML,41.0,22964,155323,547,32,4,6.56,24,0.47,PhD,Self-employed,Divorced,Yes,Yes,Education,Yes,1
1Y7XIQIE20,44.0,76094,47510,499,28,4,6.88,48,0.2,High School,Part-time,Single,No,No,Home,Yes,0
5Q8Z28BTXO,55.0,36153,87557,425,80,1,16.53,36,0.14,Bachelor's,Unemployed,Divorced,Yes,No,Auto,Yes,0
2NBMEOUB8Y,45.0,108292,138167,452,95,1,12.37,48,0.61,Bachelor's,Full-time,Married,No,Yes,Other,No,0
2IXCQTLPIW,22.0,73332,111914,775,57,2,6.75,12,0.22,Master's,Part-time,Divorced,Yes,Yes,Education,No,0
5CA2ZAJKWR,46.0,135134,187611,463,33,1,2.09,60,0.72,High School,Self-employed,Single,No,No,Auto,No,0
NY0LIVCTRJ,29.0,31570,25096,552,81,4,19.52,12,0.21,PhD,Self-employed,Married,No,Yes,Auto,Yes,0
E7VLPWN99O,38.0,72776,203777,712,56,1,19.6,12,0.26,PhD,Self-employed,Divorced,No,Yes,Education,No,1
H3RZVA1R2F,23.0,62822,31852,546,57,2,2.73,24,0.28,PhD,Part-time,Single,No,Yes,Education,No,0
KMX7TCDJN9,58.0,72638,96700,529,20,2,19.46,48,0.77,Bachelor's,Unemployed,Single,No,Yes,Home,Yes,0
GKLJUVUX8M,41.0,118674,96322,807,23,1,10.31,60,0.22,Bachelor's,Full-time,Single,No,No,Home,No,0
JIMIM3LPQP,50.0,131951,117056,819,78,3,11.59,12,0.5,PhD,Full-time,Divorced,Yes,No,Education,No,0
MQA5GKPZVF,53.0,123345,222312,378,12,2,14.39,60,0.88,High School,Self-employed,Divorced,Yes,No,Education,No,0
40C5S7Y8TM,65.0,26092,225585,602,8,1,11.05,12,0.45,Master's,Part-time,Divorced,Yes,No,Home,Yes,0
W740WNSMNA,35.0,84037,69528,345,89,2,4.16,24,0.67,PhD,Part-time,Single,Yes,Yes,Business,Yes,0
1FAQ1P9W3Q,26.0,53811,186310,695,43,3,21.88,36,0.14,High School,Self-employed,Single,No,Yes,Other,Yes,0
9LG07HLTQP,36.0,78966,13168,801,49,4,25.0,24,0.21,Bachelor's,Part-time,Divorced,No,No,Business,No,0
6GPMXI0ZZN,69.0,46048,197487,742,26,1,10.51,12,0.89,Bachelor's,Unemployed,Divorced,No,Yes,Auto,Yes,0
TT8GUFHDRG,47.0,96422,177768,317,21,4,16.24,48,0.42,Master's,Part-time,Single,Yes,No,Home,No,1
8UKC6C6GWR,49.0,132525,156167,511,86,2,14.49,60,0.34,High School,Part-time,Married,No,Yes,Auto,No,0
8F3DXGOPML,54.0,145859,53555,402,73,3,5.96,12,0.59,High School,Part-time,Divorced,No,Yes,Business,Yes,1
4L4G17OJSF,53.0,135287,220737,613,105,4,9.05,12,0.83,Master's,Full-time,Divorced,No,Yes,Business,Yes,0
L6AUS56BMW,54.0,126389,16521,607,24,4,6.37,24,0.55,PhD,Unemployed,Single,No,No,Auto,Yes,0
T9VDSANDFL,61.0,145220,101765,835,118,2,3.73,12,0.23,Master's,Self-employed,Divorced,No,No,Other,Yes,0
PWMKXFYB2Y,40.0,49550,65967,772,20,4,5.87,48,0.31,PhD,Part-time,Single,No,Yes,Business,No,1
SUDH60WIZB,43.0,67910,232335,431,62,1,18.47,60,0.32,High School,Full-time,Married,No,No,Auto,No,0
GE70QTL993,51.0,32757,169611,796,68,4,7.82,24,0.31,High School,Self-employed,Single,Yes,No,Other,No,0
IXKJ2DKWD0,56.0,24404,187692,436,5,3,6.8,60,0.37,Bachelor's,Self-employed,Divorced,Yes,No,Other,No,0
AGWBF6IKCJ,45.0,93022,197271,637,70,4,16.08,36,0.74,Master's,Full-time,Single,Yes,Yes,Business,Yes,0
JOELZFT3IU,37.0,100779,32444,698,46,4,17.43,48,0.47,Master's,Unemployed,Divorced,No,Yes,Other,No,0
P36B87CQXH,29.0,27422,209555,436,97,4,24.22,12,0.55,PhD,Unemployed,Single,No,Yes,Business,No,1
XYZDKY96SH,61.0,85876,148162,355,33,4,2.57,24,0.52,PhD,Full-time,Divorced,Yes,Yes,Business,Yes,0
88CCY0BLYM,26.0,111352,134860,337,12,2,8.88,24,0.49,Master's,Unemployed,Married,Yes,No,Home,No,0
PCAQLTLB07,57.0,108357,228539,485,32,2,24.81,36,0.24,High School,Self-employed,Divorced,No,Yes,Business,Yes,0
PZSYLEDUTR,69.0,100576,180153,636,61,4,23.07,36,0.28,Master's,Self-employed,Married,No,No,Other,Yes,0
GHQ19IMGLZ,47.0,137151,192644,520,54,2,9.16,24,0.84,Master's,Self-employed,Divorced,Yes,No,Home,Yes,0
AYSMGUQV0Y,20.0,120538,29958,382,114,3,6.09,48,0.13,Bachelor's,Self-employed,Married,No,No,Home,No,0
MCH8Y44NHE,58.0,90249,42686,348,65,4,5.71,12,0.7,High School,Self-employed,Divorced,No,Yes,Business,Yes,0
7QW2MNQHPG,43.0,35976,166001,656,77,4,22.45,12,0.24,High School,Self-employed,Divorced,No,Yes,Education,Yes,0
5N2MDNHCRD,49.0,131847,78005,815,55,4,14.96,60,0.54,PhD,Unemployed,Married,No,No,Business,No,0
9KYP07XAO5,28.0,131134,121958,308,8,4,10.38,60,0.31,Bachelor's,Unemployed,Single,No,Yes,Education,Yes,0
BUN2KJW48O,25.0,117977,185363,434,25,2,7.43,48,0.34,High School,Unemployed,Single,No,Yes,Business,No,1
CK1WS8F4SC,46.0,93811,195003,656,20,1,10.16,48,0.14,High School,Part-time,Married,Yes,Yes,Other,Yes,0
HKGATVTA2L,25.0,83696,162173,435,111,3,8.85,48,0.78,Master's,Unemployed,Married,No,No,Education,No,0
549PTX31KT,44.0,75523,221788,782,21,2,14.69,12,0.36,PhD,Unemployed,Divorced,Yes,No,Education,No,0
GF0TYG5QA4,47.0,139290,187123,743,44,2,22.2,12,0.4,Master's,Self-employed,Single,No,Yes,Education,No,0
6DC5ETW0K9,42.0,72180,242551,840,115,1,5.58,24,0.86,High School,Unemployed,Single,No,No,Education,Yes,0
AZVA4WRL68,40.0,100325,116419,785,109,4,6.61,36,0.29,Bachelor's,Self-employed,Single,Yes,Yes,Education,Yes,0
8Z6CDYVGH2,65.0,28278,7469,427,67,3,16.89,24,0.34,High School,Full-time,Married,No,Yes,Business,No,0
7KTWEQUXN9,52.0,79439,124763,454,106,4,16.7,48,0.23,PhD,Self-employed,Single,No,Yes,Education,No,0
XN6NARQSLT,43.0,77870,28058,427,98,1,3.86,12,0.42,Bachelor's,Full-time,Single,Yes,Yes,Other,Yes,0
QBX3JWNVL5,50.0,122797,20368,613,10,4,11.97,12,0.74,PhD,Self-employed,Divorced,No,No,Auto,No,0
TAPQPZXTTL,34.0,149429,35242,845,19,4,24.06,48,0.25,Bachelor's,Full-time,Single,Yes,Yes,Auto,No,0
N55I0D0SMD,61.0,127010,85588,503,67,3,16.85,36,0.11,Bachelor's,Full-time,Married,No,No,Auto,No,0
Q2O8FB8LJH,30.0,106898,58437,313,89,1,17.47,48,0.21,Master's,Part-time,Divorced,No,Yes,Auto,Yes,0
1CTJCI9506,52.0,21121,165736,310,66,3,5.66,48,0.39,PhD,Unemployed,Divorced,Yes,Yes,Education,No,0
G3R621YEVC,67.0,118880,28947,429,60,1,19.53,12,0.13,Master's,Part-time,Single,No,Yes,Home,Yes,0
YEMVDI3SJS,65.0,72547,228535,400,23,4,14.04,60,0.86,High School,Unemployed,Divorced,No,Yes,Business,Yes,0
MBCRHXS4Z8,48.0,36071,65088,639,14,2,22.61,60,0.49,Master's,Part-time,Divorced,No,Yes,Home,Yes,0
N949E0QDHG,61.0,27098,134410,817,105,2,6.79,12,0.61,Bachelor's,Part-time,Single,No,No,Auto,Yes,0
AX917N6BY0,37.0,66107,238723,411,31,1,3.35,48,0.18,Master's,Part-time,Divorced,Yes,Yes,Education,Yes,0
D041N19LMU,58.0,116824,166596,754,109,4,18.14,12,0.25,Master's,Unemployed,Divorced,Yes,Yes,Business,Yes,0
XQGZK09YL5,39.0,90563,30422,605,46,1,21.86,36,0.16,Master's,Full-time,Married,No,No,Auto,Yes,0
YFNBJ4FILL,24.0,106345,61684,362,82,4,23.09,48,0.54,Master's,Unemployed,Married,Yes,No,Home,No,0
67GR77YWZB,32.0,146223,20090,781,62,1,12.53,48,0.11,Master's,Part-time,Married,Yes,Yes,Business,No,0
I44LD6B9Q6,69.0,48446,242363,362,16,1,21.49,12,0.39,PhD,Unemployed,Married,No,Yes,Auto,Yes,0
2OVJ93AHUY,35.0,17262,223852,809,111,2,17.74,48,0.8,High School,Part-time,Married,No,No,Education,No,1
OQ5YDD4Q6L,53.0,32683,25373,722,78,2,20.81,60,0.66,Bachelor's,Unemployed,Married,Yes,No,Home,No,0
LQ8I7T4IUB,58.0,109996,227052,300,29,2,7.85,24,0.46,High School,Self-employed,Divorced,No,No,Auto,No,0
RAAEP27NWN,42.0,71611,31938,663,91,2,22.2,60,0.3,High School,Part-time,Married,No,No,Other,Yes,0
1MDTB5CWF8,51.0,105675,162222,633,45,3,19.16,48,0.74,PhD,Part-time,Single,Yes,No,Auto,Yes,0
QWE663KRS1,36.0,141158,42880,727,86,2,15.6,36,0.83,Master's,Full-time,Divorced,Yes,Yes,Home,No,0
ZFFMYL6UGA,27.0,48364,156833,747,50,3,11.35,36,0.43,PhD,Unemployed,Married,No,No,Auto,No,0
B3KHS2I6VK,68.0,38836,229715,524,10,4,19.23,36,0.34,Bachelor's,Full-time,Married,Yes,Yes,Business,No,0
MBL1DYPEKP,54.0,83980,111807,767,17,2,10.98,12,0.16,Bachelor's,Full-time,Married,No,Yes,Education,No,0
ELG7FQUA8T,46.0,132878,46067,782,54,1,20.91,60,0.78,High School,Full-time,Divorced,Yes,Yes,Business,No,0
K5IY78CBKY,55.0,20704,176487,848,112,1,2.21,48,0.83,PhD,Part-time,Married,Yes,No,Auto,Yes,0
6KROSA80PY,48.0,114724,71509,315,100,3,15.01,36,0.74,High School,Part-time,Married,No,No,Education,No,0
9D4NRHVTYJ,57.0,99558,190535,342,70,3,13.49,60,0.57,Bachelor's,Self-employed,Single,Yes,Yes,Home,Yes,0
HEAZJ8SO5Q,27.0,125527,62232,826,31,4,9.36,36,0.31,Master's,Self-employed,Married,No,No,Auto,No,0
OE4C6XZXN1,42.0,96231,140739,583,85,1,12.78,12,0.84,High School,Unemployed,Married,Yes,No,Auto,Yes,0
Q2K1X2MS46,41.0,100521,115364,411,84,1,15.59,48,0.27,PhD,Unemployed,Divorced,Yes,Yes,Home,Yes,0
S2I3B7AN17,27.0,125071,84841,738,56,3,9.47,48,0.2,Master's,Self-employed,Divorced,No,Yes,Auto,No,0
K6UKTYO7OD,46.0,78745,76240,451,97,1,7.25,12,0.62,High School,Part-time,Divorced,No,Yes,Other,Yes,0
KIGG9ARLS0,43.0,103831,44648,370,70,3,10.99,60,0.33,PhD,Part-time,Married,Yes,Yes,Business,No,0
J0K98OWQHO,53.0,24256,201782,331,105,4,13.8,36,0.54,PhD,Full-time,Married,Yes,Yes,Business,No,0
09E0JEPHGL,31.0,135563,69278,592,79,4,4.88,48,0.42,Master's,Self-employed,Divorced,Yes,No,Business,No,0
